ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2020-09-29,krx_pykrx,2020-09-29
000660,KOSPI,반도체 제조업,SK하이닉스,,2,2020-09-29,krx_pykrx,2020-09-29
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,3,2020-09-29,krx_pykrx,2020-09-29
051910,KOSPI,기초 화학물질 제조업,LG화학,,4,2020-09-29,krx_pykrx,2020-09-29
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,5,2020-09-29,krx_pykrx,2020-09-29
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,6,2020-09-29,krx_pykrx,2020-09-29
068270,KOSPI,기초 의약물질 제조업,셀트리온,,7,2020-09-29,krx_pykrx,2020-09-29
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,8,2020-09-29,krx_pykrx,2020-09-29
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,9,2020-09-29,krx_pykrx,2020-09-29
051900,KOSPI,기타 화학제품 제조업,LG생활건강,,10,2020-09-29,krx_pykrx,2020-09-29
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,11,2020-09-29,krx_pykrx,2020-09-29
028260,KOSPI,기타 전문 도매업,삼성물산,,12,2020-09-29,krx_pykrx,2020-09-29
017670,KOSPI,전기 통신업,SK텔레콤,,13,2020-09-29,krx_pykrx,2020-09-29
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,14,2020-09-29,krx_pykrx,2020-09-29
036570,KOSPI,소프트웨어 개발 및 공급업,NC,,15,2020-09-29,krx_pykrx,2020-09-29
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,16,2020-09-29,krx_pykrx,2020-09-29
105560,KOSPI,기타 금융업,KB금융,,17,2020-09-29,krx_pykrx,2020-09-29
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,,18,2020-09-29,krx_pykrx,2020-09-29
251270,KOSPI,소프트웨어 개발 및 공급업,넷마블,,19,2020-09-29,krx_pykrx,2020-09-29
034730,KOSPI,기타 금융업,SK,,20,2020-09-29,krx_pykrx,2020-09-29
018260,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",삼성에스디에스,,21,2020-09-29,krx_pykrx,2020-09-29
055550,KOSPI,기타 금융업,신한지주,,22,2020-09-29,krx_pykrx,2020-09-29
015760,KOSPI,전기업,한국전력,,23,2020-09-29,krx_pykrx,2020-09-29
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,24,2020-09-29,krx_pykrx,2020-09-29
003550,KOSPI,기타 금융업,LG,,25,2020-09-29,krx_pykrx,2020-09-29
326030,KOSPI,자연과학 및 공학 연구개발업,SK바이오팜,,26,2020-09-29,krx_pykrx,2020-09-29
032830,KOSPI,보험업,삼성생명,,27,2020-09-29,krx_pykrx,2020-09-29
033780,KOSPI,담배 제조업,KT&G,,28,2020-09-29,krx_pykrx,2020-09-29
009150,KOSPI,전자부품 제조업,삼성전기,,29,2020-09-29,krx_pykrx,2020-09-29
090430,KOSPI,기타 화학제품 제조업,아모레퍼시픽,,30,2020-09-29,krx_pykrx,2020-09-29
000810,KOSPI,보험업,삼성화재,,31,2020-09-29,krx_pykrx,2020-09-29
086790,KOSPI,기타 금융업,하나금융지주,,32,2020-09-29,krx_pykrx,2020-09-29
010130,KOSPI,1차 비철금속 제조업,고려아연,,33,2020-09-29,krx_pykrx,2020-09-29
011170,KOSPI,기초 화학물질 제조업,롯데케미칼,,34,2020-09-29,krx_pykrx,2020-09-29
